tloc	tmcCabe	assertionDensity	assertionRoulette	mysteryGuest	eagerTest	sensitiveEquality	resourceOptimism	conditionalTestLogic	fireAndForget	loc	lcom2	lcom5	cbo	wmc	rfc	mpc	halsteadVocabulary	halsteadLength	halsteadVolume	classDataShouldBePrivate	complexClass	spaghettiCode	functionalDecomposition	godClass
6.895158356534543e-05	5.382261519966385e-06	2.087707092884923e-07	2.182392462624826e-05	-6.554039654989616e-07	6.793977028801182e-05	6.518429872034223e-07	-1.140037491818028e-08	2.0481726649235203e-08	-3.7522058603073584e-08	0.14054349004014863	0.21513284925143208	0.0006429572927367984	0.005057683235102717	0.017505270121735934	0.05743052183098004	0.05268901872803395	0.7362632619015825	0.057930040015331134	0.6120385857977771	0.00011503216057177927	0.017491061337004975	0.0849758843159959	-4.599738500128271e-06	0.0009934147527316936
2.114075186678885e-06	-2.2919458809286708e-05	3.5771450638235258e-06	3.415115032423141e-05	-1.7188623079060574e-05	0.00021756451386547348	4.521034616929757e-07	-7.167293514886316e-07	-5.57143644650388e-06	-3.1367956041885465e-07	0.04536246760715135	0.8889629899844899	-0.0003767627221662903	-0.005525058170121362	0.009557301393127113	-0.04506503832743065	-0.04747260401650347	0.10533106891544347	-0.044255756685559935	-0.4358277137308651	0.00028400736817607174	0.010640649952217264	-0.01294389567024841	1.6513761334526698e-06	-0.0007955479424324171
-0.0006844384701970215	-5.7678761835622926e-05	1.7330808482740107e-06	-3.1475923792404122e-06	-9.408259166396303e-05	1.9223786743875284e-05	6.52117060594826e-07	-5.436915242285048e-06	-3.269999985056756e-05	-1.5292429687993314e-06	-0.0969377778007334	-0.38694184906361623	-0.0007057292822200292	-0.008147902513515016	-0.02568542912922506	-0.06255147672947724	-0.05465548425035383	0.6569115921994639	-0.07263278552388243	-0.6241371117095549	-0.0008217460486755837	-0.022256893517203783	0.07968746447959728	2.3713885426253758e-05	-0.007100765882246073
0.0003053664443902394	6.840624910302633e-05	8.091249146484718e-06	1.0473169666149529e-05	-9.768170129435648e-05	-0.00021723442827225375	-2.756534475563481e-06	-8.247903429366731e-06	-3.55721349605805e-05	-9.691324969415382e-07	0.8696755900833806	-0.09426184524461625	0.0034078686190388346	0.05298568010213506	0.08142216150263597	0.2960413303942518	0.2746130428427596	-0.05534164255962989	-0.0460551890928289	-0.17201467785496216	-0.00033235110391048367	0.0844712838335915	0.14250149549057187	-9.090638667139988e-06	-0.007902387412934603
0.004145341580104651	0.00034138463492112774	1.4316012582835483e-05	0.0004924493075386278	0.0006036361553312706	0.0011862983822558063	8.61737829795665e-05	3.746059728952648e-05	0.0005944924884127706	1.1925076390441156e-05	0.4452609841652918	-0.06390561946384678	-0.0029574065302222846	-0.010709575875187697	-0.02927242159548354	-0.548452846287972	-0.5265778164199407	0.02904291639728107	0.09875445491306253	0.03764131598677174	0.003827306472217816	-0.08288428638722975	-0.44435026816626244	-0.00018517043471206283	0.04721824832596986
-0.003654846556165371	-0.0006838791811321682	2.706987346847248e-05	-0.000575732140332366	-0.0004753217426734287	-0.001544379824808145	1.1032083549232256e-05	-3.468056262356641e-05	-0.0003569737421301763	-1.7463498944225984e-05	0.08295688509927446	0.010991167497779324	-0.005019144820012611	-0.13759155918418814	-0.160588422638146	-0.2933695044736389	-0.2526341205199476	-0.0956700329976224	-0.1103091469081948	0.04985572596712221	0.007359634075223058	-0.05634694299588773	0.7831783355755589	0.00032896526308686194	0.39741854994970194
0.0029723685687381837	0.00043513212029173146	-2.9440857002640958e-05	0.000391008834349957	0.0002104004629623545	0.0006411564418177094	-2.825268795320641e-05	-4.039216199003725e-06	0.00019669847841998536	2.5228992182979107e-05	-0.054894892009081556	-0.005677584913084936	0.0002528692592415114	0.07038336334734417	0.0900289813587344	0.1542707739517341	0.12889841933318816	0.04354232717890554	0.04365884796879628	-0.030957232599974488	-0.005818548143175943	0.06634577620506739	-0.31017250459754286	-9.640013822248031e-05	0.9154606927104781
0.009522875945016196	-0.00022239691778419844	-0.0001241882671536553	-0.0005231024911542961	0.001509382165500462	-0.004116949284986487	-0.00029533305384482454	4.7451603719142126e-05	0.0006619160582096956	4.52464532473267e-05	0.05898649948998638	0.021645011373017952	-0.018547128292678457	-0.18891578619227162	-0.48966235997910496	0.1353278322087428	0.1659184222398209	0.008864949796053297	0.019901400288428916	-0.006612894082924309	-0.002235861908377679	-0.8123888448737412	-0.11043682068588662	-0.00048031337919487825	0.04001029406982884
0.005244143295810697	0.0053040500954777406	-0.0005544713058966247	-0.0015628429922006262	0.004440692891751509	-0.014727629651843068	-0.0007712784885909558	0.0002215482200650879	0.0023059920095096676	7.025071666837993e-06	-0.01488856467380411	0.011840666456286977	-0.018410150653554346	0.8915145647279153	-0.21062776433875102	-0.14784839922687243	0.09601512251153839	-0.01032115673751236	0.31897877755227544	-0.029548635075474654	0.005652775515427136	-0.09541830673191218	0.12996231912837905	8.34030024760316e-05	-0.0019932439788364425
0.00036408493212062253	-0.0011690519655915097	-2.5343660382265342e-05	-0.001766436665329745	0.0008971841283968309	0.00483875070625357	0.00016406152044579327	-4.553612404284282e-05	0.0008127398983954739	3.590685048200905e-05	-0.006056174177899457	-0.002412600190274644	-0.007530381387768867	-0.2644836761550293	0.15678795409228735	0.18838726298172712	-0.155510941007179	-0.0071734337316427185	0.9022452286115975	-0.09951115044427941	-0.03898741800457856	-0.029764133328352652	0.13873269341076505	-0.0021666251696826535	-0.0024532104309099587
